date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
,ALK,USD,0000766421,2022-02-11,2022-02-11 16:01:50,2021,FY,6176000000.0,4822000000.0,1354000000.0,0.2192357513,0.0,0.0,173000000.0,173000000.0,507000000.0,680000000.0,5502000000.0,25000000.0,117000000.0,394000000.0,735000000.0,0.1190090674,341000000.0,0.0552137306,288000000.0,629000000.0,0.1018458549,151000000.0,478000000.0,0.0773963731,3.82,3.77,125063000.0,126775000.0,https://www.sec.gov/Archives/edgar/data/766421/000076642122000009/0000766421-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/766421/000076642122000009/alk-20211231.htm
,ALK,USD,0000766421,2021-02-26,2021-02-26 16:26:48,2020,FY,3566000000.0,3980000000.0,-414000000.0,-0.1160964666,0.0,0.0,101000000.0,101000000.0,407000000.0,508000000.0,4488000000.0,31000000.0,87000000.0,853000000.0,-900000000.0,-0.2523836231,-1753000000.0,-0.4915872126,-65000000.0,-1818000000.0,-0.5098149187,-511000000.0,-1307000000.0,-0.366517106,-10.59,-10.59,123450000.0,123450000.0,https://www.sec.gov/Archives/edgar/data/766421/000076642121000018/0000766421-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/766421/000076642121000018/alk-20201231.htm
,ALK,USD,0000766421,2020-02-12,2020-02-12 16:03:39,2019,FY,8781000000.0,6802000000.0,1979000000.0,0.2253729644,0.0,0.0,313000000.0,313000000.0,559000000.0,872000000.0,7674000000.0,42000000.0,63000000.0,423000000.0,1123000000.0,0.127889762,700000000.0,0.079717572,316000000.0,1016000000.0,0.1157043617,247000000.0,769000000.0,0.087575447,6.24,6.19,123279000.0,124289000.0,https://www.sec.gov/Archives/edgar/data/766421/000076642120000013/0000766421-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/766421/000076642120000013/alk-20191231.htm
,ALKT,USD,0001529274,2024-02-29,2024-02-29 08:49:38,2023,FY,264831000.0,122155000.0,142676000.0,0.5387435761,84661000.0,72900000.0,48557000.0,121457000.0,0.0,206118000.0,328273000.0,8095000.0,7384000.0,10631000.0,-52811000.0,-0.1994139659,-63442000.0,-0.2395565474,573000.0,-62869000.0,-0.2373929034,44000.0,-62913000.0,-0.2375590471,-0.67,-0.67,94080797.0,94080797.0,https://www.sec.gov/Archives/edgar/data/1529274/000152927424000029/0001529274-24-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1529274/000152927424000029/alk-20231231.htm
,ALKT,USD,0001529274,2023-02-24,2023-02-24 16:49:27,2022,FY,204270000.0,95946000.0,108324000.0,0.5302981348,69329000.0,71247000.0,36811000.0,108058000.0,1155000.0,178542000.0,274488000.0,2696000.0,3868000.0,10771000.0,-59447000.0,-0.291021687,-70218000.0,-0.3437509179,11157000.0,-59061000.0,-0.2891320311,-461000.0,-58600000.0,-0.2868752142,-0.64,-0.64,90956521.0,90956521.0,https://www.sec.gov/Archives/edgar/data/1529274/000152927423000037/0001529274-23-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1529274/000152927423000037/alk-20221231.htm
,ALKT,USD,0001529274,2022-02-25,2022-02-25 16:14:40,2021,FY,152159000.0,68352000.0,83807000.0,0.5507856913,48800000.0,53380000.0,24543000.0,77923000.0,0.0,126723000.0,195075000.0,487000.0,1186000.0,3930000.0,-38986000.0,-0.2562188237,-42916000.0,-0.2820470692,-3734000.0,-46650000.0,-0.3065871884,172000.0,-46822000.0,-0.3077175849,-0.52,-0.52,89954657.0,89954657.0,https://www.sec.gov/Archives/edgar/data/1529274/000152927422000034/0001529274-22-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1529274/000152927422000034/alk-20211231.htm
,ALKT,USD,0001529274,2020-12-31,2020-12-31 00:00:00,2020,FY,112142000.0,52986000.0,59156000.0,0.5275097644,40209000.0,37276000.0,16774000.0,54050000.0,0.0,94259000.0,147245000.0,55000.0,489000.0,2830000.0,-32273000.0,-0.287786913,-35103000.0,-0.3130227747,-16252000.0,-51355000.0,-0.4579461754,489000.0,-51844000.0,-0.4623067183,-0.62,-0.62,84035445.0,84035445.0,,
,ALKT,USD,0001529274,2019-12-31,2019-12-31 00:00:00,2019,FY,73541000.0,43106000.0,30435000.0,0.4138507771,32722000.0,24920000.0,15328000.0,40248000.0,0.0,72970000.0,116076000.0,267000.0,110000.0,2493000.0,-40042000.0,-0.5444853891,-42535000.0,-0.5783848465,666000.0,-41869000.0,-0.5693286738,110000.0,-41979000.0,-0.5708244381,-0.5,-0.5,84035445.0,84035445.0,,
,ALLE,USD,0001579241,2024-02-20,2024-02-20 06:04:38,2023,FY,3650800000.0,2069300000.0,1581500000.0,0.4331927249,101900000.0,0.0,0.0,865600000.0,-2000000.0,865600000.0,2934900000.0,6800000.0,93100000.0,111600000.0,833300000.0,0.2282513422,708400000.0,0.1940396625,-12400000.0,617200000.0,0.1690588364,76600000.0,540400000.0,0.1480223513,6.15,6.12,87900000.0,88300000.0,https://www.sec.gov/Archives/edgar/data/1579241/000157924124000006/0001579241-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924124000006/alle-20231231.htm
,ALLE,USD,0001579241,2023-02-22,2023-02-22 06:15:58,2022,FY,3271900000.0,1949500000.0,1322400000.0,0.4041688316,74500000.0,0.0,0.0,736000000.0,11600000.0,736000000.0,2685500000.0,1300000.0,75900000.0,109500000.0,695900000.0,0.2126898744,586400000.0,0.1792230814,-71900000.0,514500000.0,0.1572480822,56200000.0,458000000.0,0.1399798282,5.2,5.19,88000000.0,88300000.0,https://www.sec.gov/Archives/edgar/data/1579241/000157924123000006/0001579241-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924123000006/alle-20221231.htm
,ALLE,USD,0001579241,2022-02-15,2022-02-15 06:53:37,2021,FY,2867400000.0,1662500000.0,1204900000.0,0.4202064588,73300000.0,0.0,0.0,674700000.0,44000000.0,674700000.0,2337200000.0,400000.0,50200000.0,127100000.0,657300000.0,0.2292320569,530200000.0,0.1849061868,-6200000.0,524000000.0,0.1827439492,40700000.0,483000000.0,0.1684452814,5.37,5.34,89900000.0,90500000.0,https://www.sec.gov/Archives/edgar/data/1579241/000157924122000019/0001579241-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924122000019/alle-20211231.htm
,ALLE,USD,0001579241,2021-02-16,2021-02-16 06:17:28,2020,FY,2719900000.0,1541100000.0,1178800000.0,0.4333982867,54400000.0,0.0,0.0,635700000.0,12500000.0,635700000.0,2176800000.0,900000.0,51100000.0,81000000.0,637800000.0,0.2344939152,556800000.0,0.2047134086,-191400000.0,365400000.0,0.1343431744,50900000.0,314300000.0,0.115555719,3.41,3.39,92300000.0,92800000.0,https://www.sec.gov/Archives/edgar/data/1579241/000157924121000020/0001579241-21-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924121000020/alle-20201231.htm
,ALLE,USD,0001579241,2020-02-18,2020-02-18 06:28:52,2019,FY,2854000000.0,1601700000.0,1252300000.0,0.4387876664,54700000.0,0.0,687200000.0,687200000.0,-3800000.0,687200000.0,2288900000.0,1800000.0,56000000.0,79200000.0,644300000.0,0.2257533287,565100000.0,0.1980028031,-89900000.0,475200000.0,0.1665031535,73100000.0,401800000.0,0.1407848633,4.29,4.26,93600000.0,94300000.0,https://www.sec.gov/Archives/edgar/data/1579241/000157924120000013/0001579241-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1579241/000157924120000013/alle10k12312019doc.htm
,ALLK,USD,0001564824,2024-03-14,2024-03-14 16:21:01,2023,FY,0.0,6141000.0,-6141000.0,0.0,144767000.0,45148000.0,45102852.0,45148000.0,0.0,189915000.0,196056000.0,10347000.0,0.0,6141000.0,-189915000.0,0.0,-196056000.0,0.0,10355000.0,-185701000.0,0.0,0.0,-185701000.0,0.0,-2.14,-2.14,86798000.0,86798000.0,https://www.sec.gov/Archives/edgar/data/1564824/000095017024031516/0000950170-24-031516-index.htm,https://www.sec.gov/Archives/edgar/data/1564824/000095017024031516/allk-20231231.htm
,ALLK,USD,0001564824,2023-03-06,2023-03-06 16:16:50,2022,FY,0.0,9975000.0,-9975000.0,0.0,265081000.0,57348000.0,0.0,57348000.0,-1196000.0,322429000.0,322429000.0,3673000.0,3673000.0,7071000.0,-322429000.0,0.0,-322429000.0,0.0,2477000.0,-319952000.0,0.0,-2477000.0,-317475000.0,0.0,-5.02,-5.02,63284000.0,63284000.0,https://www.sec.gov/Archives/edgar/data/1564824/000095017023006248/0000950170-23-006248-index.htm,https://www.sec.gov/Archives/edgar/data/1564824/000095017023006248/allk-20221231.htm
,ALLK,USD,0001564824,2022-03-01,2022-03-01 16:18:23,2021,FY,0.0,4880000.0,-4880000.0,0.0,196328000.0,75147000.0,0.0,75147000.0,1238000.0,271475000.0,271475000.0,377000.0,0.0,2310000.0,-271475000.0,0.0,-271475000.0,0.0,1615000.0,-269860000.0,0.0,-2687000.0,-267173000.0,0.0,-4.96,-4.96,53832000.0,53832000.0,https://www.sec.gov/Archives/edgar/data/1564824/000095017022002542/0000950170-22-002542-index.htm,https://www.sec.gov/Archives/edgar/data/1564824/000095017022002542/allk-20211231.htm
,ALLK,USD,0001564824,2021-03-01,2021-03-01 08:10:39,2020,FY,0.0,2339000.0,-2339000.0,0.0,105533000.0,51524000.0,0.0,51524000.0,-736000.0,157057000.0,157057000.0,4313000.0,0.0,1545000.0,-157057000.0,0.0,-157057000.0,0.0,3577000.0,-153480000.0,0.0,-5858000.0,-147622000.0,0.0,-2.98,-2.98,49492000.0,49492000.0,https://www.sec.gov/Archives/edgar/data/1564824/000156459021009651/0001564590-21-009651-index.htm,https://www.sec.gov/Archives/edgar/data/1564824/000156459021009651/allk-10k_20201231.htm
,ALLK,USD,0001564824,2020-02-25,2020-02-25 16:29:28,2019,FY,0.0,1508000.0,-1508000.0,0.0,61858000.0,29560000.0,0.0,29560000.0,-155000.0,91418000.0,91418000.0,6201000.0,6201000.0,1508000.0,-91418000.0,0.0,-91418000.0,0.0,6046000.0,-85372000.0,0.0,-7709000.0,-77663000.0,0.0,-1.72,-1.72,45191000.0,45191000.0,https://www.sec.gov/Archives/edgar/data/1564824/000156459020006408/0001564590-20-006408-index.htm,https://www.sec.gov/Archives/edgar/data/1564824/000156459020006408/allk-10k_20191231.htm
,ALLO,USD,0001737287,2024-03-14,2024-03-14 16:55:19,2023,FY,95000.0,242914000.0,-242819000.0,-2555.9894736842,242914000.0,71673000.0,0.0,71673000.0,-17835000.0,314587000.0,314587000.0,18307000.0,0.0,14199000.0,-287048000.0,-3021.5578947368,-314492000.0,-3310.4421052632,-12773000.0,-327265000.0,-3444.8947368421,13245000.0,-327265000.0,-3444.8947368421,-2.09,-2.09,156931778.0,156931778.0,https://www.sec.gov/Archives/edgar/data/1737287/000173728724000021/0001737287-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1737287/000173728724000021/allo-20231231.htm
,ALLO,USD,0001737287,2023-02-28,2023-02-28 16:12:55,2022,FY,243000.0,16728000.0,-16485000.0,-67.8395061728,256387000.0,79305000.0,0.0,79305000.0,-1749000.0,335692000.0,335692000.0,4566000.0,-17112000.0,14295000.0,-335449000.0,-1380.4485596708,-335449000.0,-1380.4485596708,2817000.0,-332632000.0,-1368.8559670782,-2817000.0,-329815000.0,-1357.2633744856,-2.3,-2.3,143147165.0,143147165.0,https://www.sec.gov/Archives/edgar/data/1737287/000173728723000018/0001737287-23-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1737287/000173728723000018/allo-20221231.htm
,ALLO,USD,0001737287,2022-02-23,2022-02-23 16:11:51,2021,FY,38489000.0,13065000.0,25424000.0,0.6605523656,220176000.0,74105000.0,0.0,74105000.0,-2927000.0,294281000.0,294281000.0,1714000.0,0.0,10454000.0,-255792000.0,-6.6458468653,-255792000.0,-6.6458468653,-1213000.0,-257005000.0,-6.6773623633,-12168000.0,-244837000.0,-6.3612200889,-1.8,-1.8,135820386.0,135820386.0,https://www.sec.gov/Archives/edgar/data/1737287/000173728722000013/0001737287-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1737287/000173728722000013/allo-20211231.htm
,ALLO,USD,0001737287,2021-02-25,2021-02-25 16:57:31,2020,FY,0.0,11541000.0,-11541000.0,0.0,192987000.0,65256000.0,0.0,65256000.0,-1142000.0,258243000.0,258243000.0,9164000.0,0.0,7586000.0,-258243000.0,0.0,-258243000.0,0.0,8022000.0,-250221000.0,0.0,-16750000.0,-233471000.0,0.0,-1.94,-1.94,120370177.0,120370177.0,https://www.sec.gov/Archives/edgar/data/1737287/000173728721000009/0001737287-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1737287/000173728721000009/allo-20201231.htm
,ALLO,USD,0001737287,2020-02-27,2020-02-27 16:07:08,2019,FY,0.0,5027000.0,-5027000.0,0.0,144535000.0,57473000.0,0.0,57473000.0,-268000.0,202008000.0,202008000.0,17351000.0,0.0,17083000.0,-184925000.0,0.0,-202008000.0,0.0,17083000.0,-184925000.0,0.0,-331000.0,-184594000.0,0.0,-1.83,-1.83,101061149.0,101061149.0,https://www.sec.gov/Archives/edgar/data/1737287/000173728720000012/0001737287-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1737287/000173728720000012/allo-20191231.htm
,ALLT,USD,0001365767,2024-04-10,2024-04-10 16:11:10,2023,FY,93150000.0,39325000.0,53825000.0,0.5778314546,43442000.0,34656000.0,43850000.0,79489000.0,0.0,122931000.0,162256000.0,3073000.0,72000.0,6518000.0,-62588000.0,-0.6719055287,-69106000.0,-0.7418786903,7385999.0,-61720000.0,-0.6625872249,1084000.0,-62804000.0,-0.6742243693,-1.66,-1.66,37911214.0,37911214.0,https://www.sec.gov/Archives/edgar/data/1365767/000117891324001297/0001178913-24-001297-index.htm,https://www.sec.gov/Archives/edgar/data/1365767/000117891324001297/zk2431170.htm
,ALLT,USD,0001365767,2023-03-28,2023-03-28 16:11:01,2022,FY,122737000.0,39831000.0,82906000.0,0.6754768326,49800000.0,15982000.0,49393000.0,65375000.0,0.0,115175000.0,155006000.0,1880000.0,38000.0,7352000.0,-24917000.0,-0.2030113169,-32269000.0,-0.2629117544,2134000.0,-30135000.0,-0.2455249843,1895000.0,-32030000.0,-0.2609645013,-0.87,-0.87,36975424.0,36975424.0,https://www.sec.gov/Archives/edgar/data/1365767/000117891323001145/0001178913-23-001145-index.htm,https://www.sec.gov/Archives/edgar/data/1365767/000117891323001145/zk2329431.htm
,ALLT,USD,0001365767,2022-03-22,2022-03-22 16:31:08,2021,FY,145600000.0,44553000.0,101047000.0,0.6940041209,47093000.0,15145000.0,52337000.0,67482000.0,0.0,114575000.0,159128000.0,1045000.0,76000.0,5576000.0,-7952000.0,-0.0546153846,-13528000.0,-0.0929120879,339000.0,-13189000.0,-0.0905837912,1851000.0,-15040000.0,-0.1032967033,-0.42,-0.42,36050540.0,36050540.0,https://www.sec.gov/Archives/edgar/data/1365767/000117891322001210/0001178913-22-001210-index.htm,https://www.sec.gov/Archives/edgar/data/1365767/000117891322001210/zk2227501.htm
,ALLT,USD,0001365767,2021-03-15,2021-03-15 16:31:04,2020,FY,135922000.0,40082000.0,95840000.0,0.7051102838,43447000.0,13894000.0,47528000.0,61422000.0,0.0,104869000.0,144951000.0,1857000.0,128000.0,4312000.0,-4717000.0,-0.0347037271,-9029000.0,-0.0664278042,1857000.0,-7172000.0,-0.0527655567,2176000.0,-9348000.0,-0.0687747385,-0.27,-0.27,35007201.0,35007201.0,https://www.sec.gov/Archives/edgar/data/1365767/000117891321001037/0001178913-21-001037-index.htm,https://www.sec.gov/Archives/edgar/data/1365767/000117891321001037/allt20f1220.htm
,ALLT,USD,0001365767,2020-03-26,2020-03-26 16:06:35,2019,FY,110100000.0,33834000.0,76266000.0,0.6926975477,31461000.0,6678000.0,47105000.0,53783000.0,0.0,85244000.0,119078000.0,1960000.0,257000.0,4244000.0,-4734000.0,-0.0429972752,-8978000.0,-0.0815440509,1960000.0,-7018000.0,-0.0637420527,1641000.0,-8659000.0,-0.0786466848,-0.25,-0.25,34250582.0,34250582.0,https://www.sec.gov/Archives/edgar/data/1365767/000117891320000943/0001178913-20-000943-index.htm,https://www.sec.gov/Archives/edgar/data/1365767/000117891320000943/zk2024189.htm
,ALLY,USD,0000040729,2024-02-20,2024-02-20 16:38:24,2023,FY,9070000000.0,0.0,9070000000.0,1.0,0.0,3169000000.0,424000000.0,3593000000.0,-3113000000.0,3113000000.0,14831000000.0,13958000000.0,6897000000.0,1247000000.0,2328000000.0,0.2566703418,1081000000.0,0.1191841235,2000000.0,1083000000.0,0.1194046307,61000000.0,1020000000.0,0.1124586549,3.0,2.98,303751000.0,305135000.0,https://www.sec.gov/Archives/edgar/data/40729/000004072924000004/0000040729-24-000004-index.htm,https://www.sec.gov/Archives/edgar/data/40729/000004072924000004/ally-20231231.htm
,ALLY,USD,0000040729,2023-02-24,2023-02-24 16:08:33,2022,FY,7943000000.0,0.0,7943000000.0,1.0,0.0,2180000000.0,366000000.0,3217000000.0,-2502000000.0,5509000000.0,5509000000.0,10621000000.0,2857000000.0,914000000.0,2232000000.0,0.2810021402,1318000000.0,0.1659322674,2342000000.0,2342000000.0,0.294850812,627000000.0,1714000000.0,0.2157874858,5.06,5.03,316690000.0,318629000.0,https://www.sec.gov/Archives/edgar/data/40729/000004072923000005/0000040729-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/40729/000004072923000005/ally-20221231.htm
,ALLY,USD,0000040729,2022-02-25,2022-02-25 16:04:07,2021,FY,8671000000.0,0.0,8671000000.0,1.0,0.0,1904000000.0,241000000.0,2507000000.0,-2090000000.0,-5062000000.0,-5062000000.0,8651000000.0,1914000000.0,570000000.0,3798000000.0,0.4380117633,3228000000.0,0.3722754008,3855000000.0,3855000000.0,0.4445853996,790000000.0,3060000000.0,0.3529004728,8.28,8.22,362583000.0,365180000.0,https://www.sec.gov/Archives/edgar/data/40729/000004072922000007/0000040729-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/40729/000004072922000007/ally-20211231.htm
,ALLY,USD,0000040729,2021-02-24,2021-02-24 17:05:13,2020,FY,6200000000.0,0.0,6200000000.0,1.0,0.0,1739000000.0,171000000.0,2452000000.0,-2113000000.0,-6225000000.0,-6225000000.0,8797000000.0,3243000000.0,851000000.0,1414000000.0,0.2280645161,563000000.0,0.0908064516,1414000000.0,1414000000.0,0.2280645161,328000000.0,1085000000.0,0.175,2.89,2.88,375629000.0,377101000.0,https://www.sec.gov/Archives/edgar/data/40729/000004072921000008/0000040729-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/40729/000004072921000008/ally-20201231.htm
,ALLY,USD,0000040729,2020-02-25,2020-02-25 16:15:17,2019,FY,6379000000.0,0.0,6379000000.0,1.0,0.0,1543000000.0,180000000.0,2440000000.0,-1915000000.0,-5415000000.0,-5415000000.0,9857000000.0,4243000000.0,981000000.0,1967000000.0,0.3083555416,986000000.0,0.1545696818,1967000000.0,1967000000.0,0.3083555416,246000000.0,1715000000.0,0.2688509171,4.36,4.34,393234000.0,395395000.0,https://www.sec.gov/Archives/edgar/data/40729/000004072920000005/0000040729-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/40729/000004072920000005/ally2019123110-k.htm
,ALNA,USD,0001624658,2022-03-31,2022-03-31 16:02:22,2021,FY,0.0,0.0,0.0,0.0,20383000.0,11603000.0,0.0,11603000.0,0.0,31986000.0,31986000.0,0.0,510000.0,363000.0,-31972000.0,0.0,-32335000.0,0.0,-510000.0,-32845000.0,0.0,510000.0,-33355000.0,0.0,-1.03,-1.03,32506679.0,32506679.0,https://www.sec.gov/Archives/edgar/data/1624658/000095017022005192/0000950170-22-005192-index.htm,https://www.sec.gov/Archives/edgar/data/1624658/000095017022005192/alna-20211231.htm
,ALNA,USD,0001624658,2021-03-11,2021-03-11 07:16:27,2020,FY,0.0,0.0,0.0,0.0,20383000.0,11603000.0,0.0,11603000.0,0.0,31986000.0,31986000.0,0.0,-510000.0,166000.0,-32679000.0,0.0,-31986000.0,0.0,-859000.0,-32845000.0,0.0,-859000.0,-32845000.0,0.0,-1.01,-1.01,32506679.0,32506679.0,https://www.sec.gov/Archives/edgar/data/1624658/000156459021012238/0001564590-21-012238-index.htm,https://www.sec.gov/Archives/edgar/data/1624658/000156459021012238/alna-10k_20201231.htm
,ALNA,USD,0001624658,2020-03-16,2020-03-16 08:03:34,2019,FY,0.0,0.0,0.0,0.0,37244000.0,9676000.0,0.0,9676000.0,605000.0,46920000.0,46920000.0,0.0,270000.0,163000.0,-47176000.0,0.0,-46920000.0,0.0,-419000.0,-47339000.0,0.0,-419000.0,-47339000.0,0.0,-2.13,-2.13,22180868.0,22180868.0,https://www.sec.gov/Archives/edgar/data/1624658/000156459020010991/0001564590-20-010991-index.htm,https://www.sec.gov/Archives/edgar/data/1624658/000156459020010991/alna-10k_20191231.htm
,ALNA,USD,0001624658,2019-03-07,2019-03-07 08:01:53,2018,FY,0.0,0.0,0.0,0.0,26376000.0,8641000.0,576000.0,9217000.0,0.0,35593000.0,35593000.0,0.0,575000.0,78000.0,-35570000.0,0.0,-35593000.0,0.0,-55000.0,-35648000.0,0.0,-55000.0,-35648000.0,0.0,-1.72,-1.72,20741226.0,20741226.0,https://www.sec.gov/Archives/edgar/data/1624658/000156459019006630/0001564590-19-006630-index.htm,https://www.sec.gov/Archives/edgar/data/1624658/000156459019006630/alna-10k_20181231.htm
,ALNA,USD,0001624658,2018-03-27,2018-03-27 08:31:44,2017,FY,0.0,0.0,0.0,0.0,15519000.0,5431000.0,0.0,5431000.0,0.0,20950000.0,20950000.0,0.0,-443000.0,73000.0,-21577000.0,0.0,-20950000.0,0.0,-700000.0,-21650000.0,0.0,-700000.0,-21650000.0,0.0,-4.79,-4.79,4520337.0,4520337.0,https://www.sec.gov/Archives/edgar/data/1624658/000156459018006811/0001564590-18-006811-index.htm,https://www.sec.gov/Archives/edgar/data/1624658/000156459018006811/alna-10k_20171231.htm
,ALOR,USD,0001883962,2023-03-31,2023-03-31 16:31:22,2022,FY,0.0,0.0,0.0,0.0,0.0,1145115.0,0.0,1145115.0,0.0,1145115.0,1145115.0,2140529.0,-2140529.0,1145.115,-1145115.0,0.0,-1145115.0,0.0,2140529.0,995414.0,0.0,642159.0,353255.0,0.0,0.0194,0.0194,18165000.0,18165000.0,https://www.sec.gov/Archives/edgar/data/1883962/000119312523088153/0001193125-23-088153-index.htm,https://www.sec.gov/Archives/edgar/data/1883962/000119312523088153/d268082d10k.htm
,ALOR,USD,0001883962,2022-03-31,2022-03-31 16:57:34,2021,FY,0.0,0.0,0.0,0.0,0.0,450.924,0.0,450.924,0.0,450.924,450.924,16.995,-5665.0,450.924,16.994999999999948,0.0,-450.924,0.0,16.994999999999948,-433.92900000000003,0.0,-5665.0,-433.92900000000003,0.0,-0.0467,-0.0467,9300.792,9300.792,https://www.sec.gov/Archives/edgar/data/1883962/000119312522091998/0001193125-22-091998-index.htm,https://www.sec.gov/Archives/edgar/data/1883962/000119312522091998/d268349d10k.htm
